Time (s),Channel 1 (V),Channel 2 (V)
-0.000790979405940594,0.005810454542273445,1.307610338378159
-0.000790649405940594,0.004468817628104517,1.300235677620566
-0.000790319405940594,0.003462589942478165,1.285486356105394
-0.000789989405940594,0.003462589942478165,1.26704970421142
-0.000789659405940594,0.002456362256851355,1.25230038269624
-0.000789329405940594,0.001785543799766815,1.233863730802267
-0.000788999405940594,0.001114725342682275,1.215427078908293
-0.0007886694059405941,0.0001084976570554647,1.200677757393114
-0.0007883394059405941,-0.0005623208000290754,1.189615766256729
-0.0007880094059405941,-0.001568548485655885,1.178553775120345
-0.0007876794059405941,-0.002239366942740425,1.160117123226371
-0.0007873494059405941,-0.003245594628367235,1.149055132089987
-0.0007870194059405941,-0.004251822313994046,1.126931149817218
-0.0007866894059405941,-0.005258049999620856,1.123243819438423
-0.0007863594059405941,-0.005928868456705396,1.101119837165654
-0.0007860294059405941,-0.006935096142332206,1.09005784602927
-0.0007856994059405941,-0.007941323827959016,1.075308524514091
-0.0007853694059405941,-0.008276733056501286,1.060559202998912
-0.0007850394059405941,-0.009282960742128095,1.042122551104938
-0.0007847094059405942,-0.009953779199212635,1.027373229589759
-0.0007843794059405942,-0.01096000688483899,1.012623908074586
-0.0007840494059405942,-0.0119662345704658,0.997874586559407
-0.0007837194059405942,-0.01263705302755049,0.986812595423021
-0.0007833894059405942,-0.01364328071317715,0.9646886131502573
-0.000783059405940594,-0.0143140991702623,0.9499392916350614
-0.000782729405940594,-0.01464950839880487,0.9351899701198806
-0.000782399405940594,-0.01565573608443168,0.91675331822591
-0.000782069405940594,-0.01666196377005849,0.9056913270895257
-0.000781739405940594,-0.01766819145568485,0.8946293359531463
-0.000781409405940594,-0.01833900991276939,0.8761926840591724
-0.000781079405940594,-0.01867441914131165,0.8614433625439932
-0.000780749405940594,-0.02001605605548074,0.8466940410288141
-0.000780419405940594,-0.02068687451256528,0.8282573891348401
-0.0007800894059405941,-0.02102228374110755,0.8171953979984559
-0.0007797594059405941,-0.02169310219819209,0.7987587461044818
-0.0007794294059405941,-0.02303473911236117,0.7840094245893028
-0.0007790994059405941,-0.02370555756944571,0.7729474334529184
-0.0007787694059405941,-0.02437637602653024,0.7581981119377392
-0.0007784394059405941,-0.02571801294069933,0.7434487904225601
-0.0007781094059405941,-0.02638883139778387,0.7286994689073809
-0.0007777794059405941,-0.02705964985486841,0.7065754866346122
-0.0007774494059405941,-0.02806587754049522,0.6955134954982278
-0.0007771194059405941,-0.02873669599757976,0.6733895132254591
-0.0007767894059405941,-0.03007833291174884,0.6549528613314852
-0.0007764594059405941,-0.03041374214029111,0.6365162094375113
-0.0007761294059405941,-0.03175537905446019,0.6180795575435374
-0.0007757994059405942,-0.0320907882830023,0.5996429056495719
-0.0007754694059405942,-0.03309701596862881,0.584893584134391
-0.0007751394059405942,-0.0337678344257135,0.5738315929980049
-0.0007748094059405942,-0.03443865288279804,0.5627696018616205
-0.000774479405940594,-0.03510947133988304,0.548020280346428
-0.000774149405940594,-0.03544488056842577,0.5295836284524524
-0.000773819405940594,-0.03678651748259455,0.5074596461796888
-0.000773489405940594,-0.03745733593967923,0.4963976550433027
-0.000773159405940594,-0.03846356362530558,0.4816483335281302
-0.000772829405940594,-0.03879897285384785,0.4632116816341563
-0.000772499405940594,-0.0394697913109324,0.4484623601189772
-0.000772169405940594,-0.04014060976801694,0.4263383778462085
-0.000771839405940594,-0.04047601899655921,0.4115890563310293
-0.000771509405940594,-0.04114683745364375,0.3931524044370554
-0.0007711794059405941,-0.04181765591072829,0.3784030829218762
-0.0007708494059405941,-0.04248847436781283,0.3710284221642867
-0.0007705194059405941,-0.04315929282489737,0.3525917702703127
-0.0007701894059405941,-0.04383011128198191,0.3341551183763388
-0.0007698594059405941,-0.04450092973906645,0.3230931272399544
-0.0007695294059405941,-0.04550715742469326,0.3046564753459805
-0.0007691994059405941,-0.0461779758817778,0.2825324930732118
-0.0007688694059405941,-0.04684879433886234,0.2640958411792379
-0.0007685394059405941,-0.04751961279594688,0.2493465196640587
-0.0007682094059405941,-0.04819043125303142,0.2345971981488796
-0.0007678794059405941,-0.04852584048157368,0.2161605462549057
-0.0007675494059405941,-0.04919665893865822,0.2014112247397265
-0.0007672194059405942,-0.05020288662428458,0.1866619032245541
-0.0007668894059405942,-0.05120911430991139,0.1719125817093749
-0.0007665594059405942,-0.05154452353845396,0.1534759298154027
-0.0007662294059405942,-0.05187993276699623,0.1387266083002218
-0.000765899405940594,-0.05255075122408123,0.1202899564062345
-0.000765569405940594,-0.05322156968116562,0.1055406348910554
-0.000765239405940594,-0.05355697890970804,0.09079131337587286
-0.000764909405940594,-0.05422779736679228,0.06866733110310917
-0.000764579405940594,-0.05422779736679228,0.05760533996672984
-0.000764249405940594,-0.05489861582387682,0.03916868807275591
-0.000763919405940594,-0.05590484350950363,0.01704470579998719
-0.000763589405940594,-0.05657566196658817,0.009670045042397619
-0.000763259405940594,-0.0562402527380459,-0.008766606851576313
-0.000762929405940594,-0.05724648042367271,-0.03089058912434503
-0.0007625994059405941,-0.05825270810929952,-0.05670190177590853
-0.0007622694059405941,-0.05858811733784179,-0.06407656253349811
-0.0007619394059405941,-0.05925893579492632,-0.08251321442747203
-0.0007616094059405941,-0.0595943450234686,-0.0935752055638564
-0.0007612794059405941,-0.05992975425201087,-0.1120118574578303
-0.0007609494059405941,-0.06026516348055314,-0.1230738485942147
-0.0007606194059405941,-0.06060057270909541,-0.1378231701093938
-0.0007602894059405941,-0.06160680039472222,-0.1599471523821626
-0.0007599594059405941,-0.06160680039472222,-0.1746964738973417
-0.0007596294059405941,-0.06227761885180676,-0.1968204561701104
-0.0007592994059405941,-0.06261302808034903,-0.2115697776852896
-0.0007589694059405941,-0.06261302808034903,-0.2263190992004687
-0.0007586394059405942,-0.06328384653743357,-0.2447557510944426
-0.0007583094059405942,-0.06328384653743357,-0.2631924029884082
-0.0007579794059405942,-0.06429007422305992,-0.277941724503589
-0.0007576494059405942,-0.06462548345160249,-0.2963783763975613
-0.0007573194059405942,-0.06462548345160264,-0.3111276979127421
-0.000756989405940594,-0.06462548345160279,-0.3258770194279363
-0.000756659405940594,-0.06496089268014507,-0.3443136713219069
-0.000756329405940594,-0.06529630190868749,-0.3553756624582963
-0.000755999405940594,-0.06596712036577172,-0.37749964473106
-0.000755669405940594,-0.06596712036577172,-0.3885616358674393
-0.000755339405940594,-0.06596712036577172,-0.4033109573826185
-0.000755009405940594,-0.066302529594314,-0.4217476092765924
-0.000754679405940594,-0.06596712036577172,-0.4401842611705663
-0.000754349405940594,-0.06697334805139854,-0.4549335826857455
-0.0007540194059405941,-0.06697334805139854,-0.4770575649585141
-0.0007536894059405941,-0.0673087572799408,-0.4881195560948985
-0.0007533594059405941,-0.0673087572799408,-0.513930868746462
-0.0007530294059405941,-0.06764416650848308,-0.5249928598828464
-0.0007526994059405941,-0.06764416650848308,-0.5397421813980255
-0.0007523694059405941,-0.06831498496556762,-0.5544915029132047
-0.0007520394059405941,-0.06831498496556762,-0.5729281548071786
-0.0007517094059405941,-0.06831498496556762,-0.5876774763223578
-0.0007513794059405941,-0.06898580342265216,-0.6024267978375369
-0.0007510494059405941,-0.06865039419410988,-0.6208634497315109
-0.0007507194059405941,-0.06932121265119442,-0.6319254408678951
-0.0007503894059405941,-0.06932121265119442,-0.6503620927618691
-0.0007500594059405942,-0.06932121265119442,-0.6614240838982535
-0.0007497294059405942,-0.06932121265119442,-0.683548066171012
-0.0007493994059405942,-0.06965662187973655,-0.6946100573074016
-0.0007490694059405942,-0.06999203110827881,-0.709359378822579
-0.0007487394059405942,-0.06999203110827897,-0.7277960307165512
-0.000748409405940594,-0.06999203110827897,-0.7388580218529541
-0.000748079405940594,-0.06999203110827881,-0.7609820041257194
-0.000747749405940594,-0.06965662187973655,-0.7757313256409003
-0.000747419405940594,-0.06932121265119442,-0.7941679775348724
-0.000747089405940594,-0.06932121265119442,-0.8089172990500449
-0.000746759405940594,-0.06932121265119442,-0.8273539509440189
-0.000746429405940594,-0.06898580342265216,-0.842103272459198
-0.000746099405940594,-0.06898580342265216,-0.8568525939743772
-0.000745769405940594,-0.06865039419410988,-0.8716019154895563
-0.000745439405940594,-0.06898580342265216,-0.8900385673835303
-0.0007451094059405941,-0.06865039419410988,-0.9047878888987094
-0.0007447794059405941,-0.06932121265119442,-0.9195372104138885
-0.0007444494059405941,-0.0696566218797367,-0.9342865319290676
-0.0007441194059405941,-0.0696566218797367,-0.9527231838230416
-0.0007437894059405941,-0.06932121265119442,-0.9600978445806312
-0.0007434594059405941,-0.06898580342265216,-0.9785344964746051
-0.0007431294059405941,-0.06831498496556762,-0.9932838179897843
-0.0007427994059405941,-0.06797957573702534,-1.004345809126169
-0.0007424694059405941,-0.06764416650848308,-1.022782461020142
-0.0007421394059405941,-0.06831498496556762,-1.037531782535322
-0.0007418094059405941,-0.06764416650848308,-1.055968434429296
-0.0007414794059405941,-0.06797957573702534,-1.06703042556568
-0.0007411494059405942,-0.06764416650848323,-1.081779747080852
-0.0007408194059405942,-0.06730875727994096,-1.100216398974825
-0.0007404894059405942,-0.0673087572799408,-1.114965720490006
-0.0007401594059405942,-0.06697334805139869,-1.133402372383978
-0.000739829405940594,-0.06663793882285626,-1.14815169389917
-0.000739499405940594,-0.06663793882285611,-1.159213685035558
-0.000739169405940594,-0.06630252959431354,-1.17765033692953
-0.000738839405940594,-0.06529630190868718,-1.192399658444709
-0.000738509405940594,-0.06529630190868718,-1.207148979959882
-0.000738179405940594,-0.06496089268014492,-1.225585631853856
-0.000737849405940594,-0.06462548345160264,-1.232960292611446
-0.000737519405940594,-0.06462548345160264,-1.247709614126625
-0.000737189405940594,-0.06462548345160264,-1.258771605263009
-0.000736859405940594,-0.06429007422306038,-1.273520926778188
-0.0007365294059405941,-0.06395466499451812,-1.280895587535777
-0.0007361994059405941,-0.06361925576597584,-1.299332239429751
-0.0007358694059405941,-0.06328384653743357,-1.314081560944931
-0.0007355394059405941,-0.06261302808034903,-1.32883088246011
-0.0007352094059405941,-0.06194220962326449,-1.343580203975289
-0.0007348794059405941,-0.06127139116617995,-1.350954864732878
-0.0007345494059405941,-0.06093598193763768,-1.369391516626853
-0.0007342194059405941,-0.06026516348055314,-1.384140838142032
-0.0007338894059405941,-0.0595943450234686,-1.395202829278416
-0.0007335594059405941,-0.0595943450234686,-1.409952150793595
-0.0007332294059405941,-0.05925893579492632,-1.421014141929979
-0.0007328994059405941,-0.05892352656638405,-1.439450793823954
-0.0007325694059405942,-0.05892352656638405,-1.450512784960338
-0.0007322394059405942,-0.05791729888075771,-1.472636767233096
-0.0007319094059405942,-0.05724648042367302,-1.480011427990693
-0.0007315794059405942,-0.05691107119513059,-1.494760749505868
-0.0007312494059405942,-0.05624025273804621,-1.509510071021048
-0.000730919405940594,-0.05556943428096136,-1.520572062157444
-0.000730589405940594,-0.05556943428096121,-1.531634053293832
-0.000730259405940594,-0.05523402505241894,-1.550070705187804
-0.000729929405940594,-0.05489861582387667,-1.564820026702979
-0.000729599405940594,-0.05456320659533455,-1.572194687460566
-0.000729269405940594,-0.05422779736679228,-1.586944008975745
-0.000728939405940594,-0.05322156968116547,-1.594318669733334
-0.000728609405940594,-0.05221534199553866,-1.612755321627308
-0.000728279405940594,-0.05187993276699639,-1.620129982384898
-0.0007279494059405941,-0.05154452353845412,-1.638566634278872
-0.0007276194059405941,-0.05053829585282731,-1.649628625415256
-0.0007272894059405941,-0.04986747739574277,-1.664377946930435
-0.0007269594059405941,-0.04986747739574277,-1.67543993806682
-0.0007266294059405941,-0.04886124971011595,-1.693876589960793
-0.0007262994059405941,-0.04819043125303142,-1.704938581097178
-0.0007259694059405941,-0.04684879433886234,-1.716000572233563
-0.0007256394059405941,-0.04651338511032007,-1.727062563369947
-0.0007253094059405941,-0.04584256665323553,-1.741811884885126
-0.0007249794059405941,-0.04517174819615099,-1.75287387602151
-0.0007246494059405941,-0.04550715742469326,-1.7602485367791
-0.0007243194059405941,-0.04450092973906645,-1.771310527915484
-0.0007239894059405942,-0.04383011128198191,-1.782372519051869
-0.0007236594059405942,-0.04315929282489767,-1.793434510188248
-0.0007233294059405942,-0.04215306513927101,-1.804496501324632
-0.0007229994059405942,-0.04148224668218632,-1.815558492461016
-0.0007226694059405942,-0.04081142822510178,-1.833995144354987
-0.000722339405940594,-0.04047601899655905,-1.841369805112592
-0.000722009405940594,-0.04014060976801663,-1.856119126627769
-0.000721679405940594,-0.03946979131093194,-1.867181117764154
-0.000721349405940594,-0.03846356362530497,-1.878243108900538
-0.000721019405940594,-0.03712192671113651,-1.889305100036917
-0.000720689405940594,-0.03645110825405197,-1.904054421552096
-0.000720359405940594,-0.03544488056842516,-1.911429082309686
-0.000720029405940594,-0.03477406211134062,-1.918803743067276
-0.000719699405940594,-0.03410324365425608,-1.92986573420366
-0.000719369405940594,-0.03309701596862927,-1.948302386097634
-0.0007190394059405941,-0.03309701596862927,-1.959364377234018
-0.0007187094059405941,-0.03209078828300246,-1.966739037991608
-0.0007183794059405941,-0.03141996982591792,-1.977801029127992
-0.0007180494059405941,-0.03074915136883338,-1.985175689885582
-0.0007177194059405941,-0.03007833291174884,-1.992550350643171
-0.0007173894059405941,-0.02940751445466429,-2.003612341779556
-0.0007170594059405941,-0.02873669599757976,-2.010987002537145
-0.0007167294059405941,-0.02773046831195295,-2.02204899367353
-0.0007163994059405941,-0.02705964985486841,-2.033110984809914
-0.0007160694059405941,-0.02672424062632614,-2.040485645567503
-0.0007157394059405941,-0.0260534221692416,-2.047860306325093
-0.0007154094059405941,-0.02471178525507252,-2.062609627840272
-0.0007150794059405942,-0.0243763760265304,-2.069984288597858
-0.0007147494059405942,-0.0233701483409039,-2.081046279734241
-0.0007144194059405942,-0.02202851142673497,-2.088420940491832
-0.0007140894059405942,-0.021022283741108,-2.095795601249422
-0.000713759405940594,-0.02001605605548058,-2.106857592385814
-0.000713429405940594,-0.01968064682693801,-2.117919583522197
-0.000713099405940594,-0.0186744191413115,-2.125294244279789
-0.000712769405940594,-0.01833900991276893,-2.13635623541617
-0.000712439405940594,-0.01733278222714258,-2.140043565794963
-0.000712109405940594,-0.01666196377005804,-2.151105556931347
-0.000711779405940594,-0.01532032685588896,-2.162167548067731
-0.000711449405940594,-0.01431409917026215,-2.169542208825321
-0.000711119405940594,-0.01397868994171988,-2.180604199961705
-0.000710789405940594,-0.01330787148463534,-2.191666191098089
-0.0007104594059405941,-0.0126370530275508,-2.202728182234474
-0.0007101294059405941,-0.01230164379900853,-2.206415512613269
-0.0007097994059405941,-0.01096000688483945,-2.217477503749653
-0.0007094694059405941,-0.009282960742128095,-2.221164834128448
-0.0007091394059405941,-0.008612142285043556,-2.228539494886038
-0.0007088094059405941,-0.007941323827959016,-2.235914155643627
-0.0007084794059405941,-0.007941323827959016,-2.250663477158806
-0.0007081494059405941,-0.007270505370874475,-2.258038137916396
-0.0007078194059405941,-0.006264277685247665,-2.258038137916396
-0.0007074894059405941,-0.005258049999620856,-2.261725468295191
-0.0007071594059405941,-0.004251822313994046,-2.272787459431575
-0.0007068294059405941,-0.003581003856909505,-2.280162120189165
-0.0007064994059405942,-0.002910185399825271,-2.287536780946751
-0.0007061694059405942,-0.002239366942740731,-2.29491144170434
-0.0007058394059405942,-0.001233139257114073,-2.30228610246193
-0.0007055094059405942,-0.0005623208000293805,-2.305973432840726
-0.0007051794059405942,0.0001084976570551596,-2.313348093598314
-0.000704849405940594,0.0007793161141404622,-2.328097415113499
-0.000704519405940594,0.00178554379976712,-2.331784745492295
-0.000704189405940594,0.002456362256851507,-2.339159406249883
-0.000703859405940594,0.002791771485394235,-2.34284673662868
-0.000703529405940594,0.004133408399562705,-2.350221397386266
-0.000703199405940594,0.004468817628104975,-2.357596058143855
-0.000702869405940594,0.005810454542274055,-2.36128338852265
-0.000702539405940594,0.006481272999358595,-2.372345379659034
-0.000702209405940594,0.007487500684985405,-2.372345379659034
-0.0007018794059405941,0.008158319142069945,-2.383407370795418
-0.0007015494059405941,0.009164546827696756,-2.387094701174213
-0.0007012194059405941,0.009835365284781294,-2.394469361931803
-0.0007008894059405941,0.01084159297040811,-2.398156692310598
-0.0007005594059405941,0.01117700219895038,-2.405531353068187
-0.0007002294059405941,0.01184782065603492,-2.405531353068187
-0.0006998994059405941,0.013189457570204,-2.412906013825777
-0.0006995694059405941,0.01386027602728854,-2.409218683446982
-0.0006992394059405941,0.01520191294145761,-2.420280674583366
-0.0006989094059405941,0.01553732216999988,-2.423968004962161
-0.0006985794059405941,0.01620814062708443,-2.431342665719751
-0.0006982494059405941,0.01687895908416897,-2.43871732647734
-0.0006979194059405942,0.01788518676979578,-2.435029996098546
-0.0006975894059405942,0.01889141445542213,-2.438717326477339
-0.0006972594059405942,0.01989764214104894,-2.446091987234926
-0.0006969294059405942,0.02056846059813363,-2.453466647992516
-0.0006965994059405942,0.02090386982667605,-2.460841308750105
-0.000696269405940594,0.02224550674084544,-2.464528639128904
-0.000695939405940594,0.02258091596938801,-2.464528639128908
-0.000695609405940594,0.02358714365501483,-2.471903299886495
-0.000695279405940594,0.02459337134064133,-2.47559063026529
-0.000694949405940594,0.02492878056918344,-2.479277960644083
-0.000694619405940594,0.02559959902626798,-2.482965291022878
-0.000694289405940594,0.02593500825481026,-2.486652621401673
-0.000693959405940594,0.0266058267118948,-2.494027282159262
-0.000693629405940594,0.02794746362606388,-2.490339951780467
-0.0006932994059405941,0.02828287285460615,-2.494027282159262
-0.0006929694059405941,0.02895369131169069,-2.490339951780467
-0.0006926394059405941,0.02962450976877522,-2.494027282159262
-0.0006923094059405941,0.03029532822585976,-2.501401942916852
-0.0006919794059405941,0.03096614668294431,-2.501401942916852
-0.0006916494059405941,0.03163696514002885,-2.508776603674441
-0.0006913194059405941,0.03197237436857112,-2.512463934053236
-0.0006909894059405941,0.03264319282565566,-2.512463934053236
-0.0006906594059405941,0.0333140112827402,-2.516151264432031
-0.0006903294059405941,0.03364942051128247,-2.516151264432031
-0.0006899994059405941,0.03398482973982474,-2.516151264432031
-0.0006896694059405941,0.03532646665399382,-2.516151264432031
-0.0006893394059405941,0.03566187588253609,-2.519838594810826
-0.0006890094059405942,0.03633269433962032,-2.523525925189618
-0.0006886794059405942,0.03733892202524698,-2.52352592518962
-0.0006883494059405942,0.03767433125378955,-2.527213255568413
-0.0006880194059405942,0.03834514971087394,-2.530900585947208
-0.000687689405940594,0.03901596816795909,-2.53090058594721
-0.000687359405940594,0.03968678662504363,-2.53090058594721
-0.000687029405940594,0.04035760508212817,-2.53090058594721
-0.000686699405940594,0.04102842353921241,-2.530900585947208
-0.000686369405940594,0.04102842353921241,-2.527213255568415
-0.000686039405940594,0.04102842353921241,-2.52352592518962
-0.000685709405940594,0.04203465122483922,-2.52352592518962
-0.000685379405940594,0.04237006045338149,-2.527213255568415
-0.000685049405940594,0.04304087891046603,-2.527213255568415
-0.000684719405940594,0.04371169736755057,-2.53090058594721
-0.0006843894059405941,0.04471792505317738,-2.53090058594721
-0.0006840594059405941,0.04471792505317738,-2.534587916326005
-0.0006837294059405941,0.04505333428171965,-2.53090058594721
-0.0006833994059405941,0.04572415273880419,-2.53090058594721
-0.0006830694059405941,0.04572415273880419,-2.534587916326005
-0.0006827394059405941,0.04639497119588873,-2.534587916326005
-0.0006824094059405941,0.04639497119588873,-2.534587916326005
-0.0006820794059405941,0.04706578965297327,-2.53090058594721
-0.0006817494059405941,0.04740119888151554,-2.53090058594721
-0.0006814194059405941,0.04840742656714235,-2.534587916326005
-0.0006810894059405941,0.04840742656714235,-2.53090058594721
-0.0006807594059405941,0.04840742656714235,-2.52352592518962
-0.0006804294059405942,0.0494136542527687,-2.52352592518962
-0.0006800994059405942,0.05008447270985339,-2.519838594810827
-0.0006797694059405942,0.05041988193839581,-2.523525925189618
-0.0006794394059405942,0.0510907003954802,-2.52352592518962
-0.000679109405940594,0.05109070039548081,-2.516151264432031
-0.000678779405940594,0.05176151885256505,-2.516151264432033
-0.000678449405940594,0.0517615188525652,-2.519838594810824
-0.000678119405940594,0.05209692808110762,-2.516151264432029
-0.000677789405940594,0.05276774653819186,-2.512463934053236
-0.000677459405940594,0.05310315576673413,-2.508776603674441
-0.000677129405940594,0.05310315576673413,-2.508776603674441
-0.000676799405940594,0.0534385649952764,-2.505089273295646
-0.000676469405940594,0.0534385649952764,-2.505089273295646
-0.000676139405940594,0.05377397422381867,-2.501401942916852
-0.0006758094059405941,0.05410938345236094,-2.494027282159262
-0.0006754794059405941,0.05444479268090321,-2.490339951780467
-0.0006751494059405941,0.05478020190944548,-2.490339951780467
-0.0006748194059405941,0.05578642959507229,-2.490339951780467
-0.0006744894059405941,0.05578642959507229,-2.486652621401673
-0.0006741594059405941,0.05645724805215683,-2.479277960644083
-0.0006738294059405941,0.05612183882361456,-2.479277960644083
-0.0006734994059405941,0.05612183882361456,-2.475590630265288
-0.0006731694059405941,0.05645724805215683,-2.471903299886494
-0.0006728394059405941,0.05645724805215683,-2.468215969507699
-0.0006725094059405941,0.0567926572806991,-2.464528639128904
-0.0006721794059405941,0.05746347573778364,-2.464528639128904
-0.0006718494059405942,0.05712806650924137,-2.453466647992519
-0.0006715194059405942,0.05712806650924137,-2.446091987234933
-0.0006711894059405942,0.05746347573778349,-2.44609198723493
-0.0006708594059405942,0.05746347573778364,-2.438717326477344
-0.0006705294059405941,0.05779888496632591,-2.43871732647734
-0.0006701994059405941,0.05813429419486818,-2.43871732647734
-0.0006698694059405941,0.05813429419486818,-2.43871732647734
-0.0006695394059405941,0.05846970342341045,-2.431342665719751
-0.0006692094059405941,0.05813429419486818,-2.423968004962161
-0.0006688794059405941,0.05914052188049498,-2.416593344204572
-0.0006685494059405941,0.05914052188049498,-2.416593344204572
-0.000668219405940594,0.05947593110903725,-2.412906013825777
-0.000667889405940594,0.05880511265195272,-2.405531353068187
-0.000667559405940594,0.05914052188049498,-2.401844022689393
-0.0006672294059405941,0.05846970342341045,-2.398156692310598
-0.0006668994059405941,0.05880511265195272,-2.390782031553008
-0.0006665694059405941,0.05914052188049498,-2.387094701174213
-0.0006662394059405941,0.05947593110903725,-2.379720040416624
-0.0006659094059405941,0.05914052188049498,-2.372345379659034
-0.0006655794059405941,0.05914052188049498,-2.364970718901445
-0.0006652494059405941,0.05947593110903725,-2.36128338852265
-0.0006649194059405941,0.05947593110903725,-2.350221397386266
-0.0006645894059405941,0.05914052188049498,-2.346534067007471
-0.0006642594059405941,0.05914052188049498,-2.339159406249881
-0.000663929405940594,0.05914052188049498,-2.331784745492292
-0.000663599405940594,0.05914052188049498,-2.328097415113497
-0.000663269405940594,0.05914052188049498,-2.324410084734702
-0.000662939405940594,0.05914052188049498,-2.313348093598318
-0.0006626094059405941,0.05880511265195272,-2.302286102461933
-0.0006622794059405941,0.05914052188049498,-2.298598772083138
-0.0006619494059405941,0.05914052188049498,-2.291224111325549
-0.0006616194059405941,0.05880511265195272,-2.287536780946754
-0.0006612894059405941,0.05846970342341045,-2.280162120189165
-0.0006609594059405941,0.05813429419486818,-2.272787459431575
-0.0006606294059405941,0.05779888496632591,-2.265412798673986
-0.0006602994059405941,0.05779888496632591,-2.261725468295191
-0.0006599694059405941,0.05813429419486818,-2.246976146780011
-0.0006596394059405941,0.05779888496632591,-2.243288816401217
-0.000659309405940594,0.05746347573778364,-2.235914155643627
-0.000658979405940594,0.05712806650924137,-2.224852164507243
-0.000658649405940594,0.05712806650924137,-2.221164834128448
-0.0006583194059405941,0.05712806650924137,-2.210102842992064
-0.0006579894059405941,0.0567926572806991,-2.202728182234474
-0.0006576594059405941,0.05612183882361456,-2.195353521476885
-0.0006573294059405941,0.05612183882361456,-2.187978860719295
-0.0006569994059405941,0.05612183882361456,-2.180604199961705
-0.0006566694059405941,0.05578642959507229,-2.169542208825321
-0.0006563394059405941,0.05545102036653002,-2.154792887310142
-0.0006560094059405941,0.05545102036653002,-2.147418226552552
-0.0006556794059405941,0.05545102036653002,-2.140043565794963
-0.0006553494059405941,0.05511561113798775,-2.128981574658579
-0.000655019405940594,0.05478020190944548,-2.125294244279784
-0.000654689405940594,0.05444479268090321,-2.117919583522194
-0.000654359405940594,0.05377397422381867,-2.114232253143399
-0.0006540294059405941,0.05377397422381867,-2.103170262007015
-0.0006536994059405941,0.0534385649952764,-2.095795601249425
-0.0006533694059405941,0.05276774653819186,-2.081046279734246
-0.0006530394059405941,0.05276774653819186,-2.069984288597862
-0.0006527094059405941,0.05243233730964959,-2.055234967082682
-0.0006523794059405941,0.05176151885256505,-2.044172975946298
-0.0006520494059405941,0.05109070039548051,-2.033110984809914
-0.0006517194059405941,0.05109070039548051,-2.025736324052324
-0.0006513894059405941,0.05075529116693824,-2.01467433291594
-0.0006510594059405941,0.05008447270985369,-2.00729967215835
-0.000650729405940594,0.04974906348131142,-1.999925011400761
-0.000650399405940594,0.04974906348131142,-1.988863020264377
-0.000650069405940594,0.04974906348131142,-1.977801029127992
-0.0006497394059405941,0.04941365425276915,-1.966739037991608
-0.0006494094059405941,0.04874283579568461,-1.955677046855223
-0.0006490794059405941,0.04807201733860008,-1.944615055718839
-0.0006487494059405941,0.04773660811005781,-1.93724039496125
-0.0006484194059405941,0.04706578965297327,-1.918803743067276
-0.0006480894059405941,0.046730380424431,-1.911429082309686
-0.0006477594059405941,0.04605956196734646,-1.904054421552096
-0.0006474294059405941,0.04572415273880419,-1.896679760794507
-0.0006470994059405941,0.04471792505317738,-1.889305100036917
-0.0006467694059405941,0.04438251582463511,-1.874555778521738
-0.000646439405940594,0.04438251582463511,-1.863493787385354
-0.000646109405940594,0.04371169736755057,-1.848744465870175
-0.000645779405940594,0.04270546968192376,-1.83768247473379
-0.0006454494059405941,0.04237006045338149,-1.826620483597406
-0.0006451194059405941,0.04237006045338149,-1.815558492461022
-0.0006447894059405941,0.04169924199629695,-1.808183831703432
-0.0006444594059405941,0.04102842353921241,-1.797121840567048
-0.0006441294059405941,0.04069301431067014,-1.786059849430663
-0.0006437994059405941,0.04002219585358559,-1.778685188673074
-0.0006434694059405941,0.04002219585358559,-1.7602485367791
-0.0006431394059405941,0.03901596816795878,-1.745499215263921
-0.0006428094059405941,0.0376743312537897,-1.734437224127536
-0.0006424794059405941,0.0366681035681629,-1.716000572233563
-0.000642149405940594,0.03599728511107836,-1.701251250718383
-0.000641819405940594,0.03633269433962063,-1.693876589960793
-0.000641489405940594,0.03566187588253609,-1.686501929203204
-0.0006411594059405941,0.03499105742545155,-1.671752607688025
-0.0006408294059405941,0.03432023896836701,-1.664377946930435
-0.0006404994059405941,0.03364942051128247,-1.645941295036462
-0.0006401694059405941,0.03297860205419793,-1.634879303900077
-0.0006398394059405941,0.03297860205419793,-1.620129982384898
-0.0006395094059405941,0.03230778359711339,-1.609067991248514
-0.0006391794059405941,0.03163696514002885,-1.598006000112129
-0.0006388494059405941,0.03096614668294431,-1.586944008975745
-0.0006385194059405941,0.02995991899731749,-1.575882017839361
-0.0006381894059405941,0.02928910054023296,-1.564820026702976
-0.000637859405940594,0.02828287285460615,-1.550070705187797
-0.000637529405940594,0.02828287285460615,-1.539008714051413
-0.000637199405940594,0.02727664516897934,-1.520572062157439
-0.0006368694059405941,0.02694123594043707,-1.49844807988467
-0.0006365394059405941,0.02593500825481026,-1.487386088748285
-0.0006362094059405941,0.02492878056918344,-1.480011427990696
-0.0006358794059405941,0.02425796211209891,-1.465262106475517
-0.0006355494059405941,0.02358714365501437,-1.454200115339133
-0.0006352194059405941,0.0232517344264721,-1.435763463445159
-0.0006348894059405941,0.02258091596938756,-1.424701472308774
-0.0006345594059405941,0.02191009751230302,-1.4062648204148
-0.0006342294059405941,0.02123927905521848,-1.398890159657211
-0.0006338994059405941,0.02056846059813393,-1.384140838142032
